request_id,partner_id,oatmeal,cornflakes,coconut,sugar,delivery_date,customer_order_id,duration_sec,status,start_time,porder_id,status number
45034,125,0,1,1,1,9/21/2020,65034,120,final,9/17/2020 10:14,1007175,1
45041,109,1,1,0,1,9/21/2020,65041,120,final,9/17/2020 10:16,1007176,1
45044,25,1,0,1,1,9/21/2020,65044,120,final,9/17/2020 10:18,1007177,1
45045,65,0,1,1,1,9/21/2020,65045,120,final,9/17/2020 10:20,1007178,1
45049,169,1,1,1,0,9/21/2020,65049,120,final,9/17/2020 10:22,1007179,1
45052,60,1,1,0,1,9/21/2020,65052,120,final,9/17/2020 10:24,1007180,1
45053,39,1,1,1,0,9/21/2020,65053,120,final,9/17/2020 10:26,1007181,1
45059,9,0,1,1,1,9/21/2020,65059,120,final,9/17/2020 10:28,1007182,1
45063,72,1,1,0,1,9/21/2020,65063,120,final,9/17/2020 10:30,1007183,1
45067,128,0,1,1,1,9/21/2020,65067,120,final,9/17/2020 10:32,1007184,1
45071,48,0,1,1,1,9/21/2020,65071,120,final,9/17/2020 10:34,1007185,1
45072,65,0,1,1,1,9/21/2020,65072,120,final,9/17/2020 10:36,1007186,1
45075,192,1,1,0,1,9/21/2020,65075,120,final,9/17/2020 10:38,1007187,1
45086,134,1,1,1,0,9/21/2020,65086,120,final,9/17/2020 10:40,1007188,1
45092,183,1,1,0,1,9/21/2020,65092,120,final,9/17/2020 10:42,1007189,1
45097,111,1,0,1,1,9/21/2020,65097,120,final,9/17/2020 10:44,1007190,1
45098,66,1,1,0,1,9/21/2020,65098,120,final,9/17/2020 10:46,1007191,1
45115,54,1,1,1,0,9/21/2020,65115,120,final,9/17/2020 10:48,1007192,1
45117,167,1,1,1,0,9/21/2020,65117,120,final,9/17/2020 10:50,1007193,1
45118,176,0,1,1,1,9/21/2020,65118,120,final,9/17/2020 10:52,1007194,1
45120,169,0,1,1,1,9/21/2020,65120,120,final,9/17/2020 10:54,1007195,1
45124,77,1,1,0,1,9/21/2020,65124,120,final,9/17/2020 10:56,1007196,1
45137,126,0,1,1,1,9/21/2020,65137,120,final,9/17/2020 10:58,1007197,1
45140,19,0,1,1,1,9/21/2020,65140,120,final,9/17/2020 11:00,1007198,1
45143,142,1,1,0,1,9/21/2020,65143,120,final,9/17/2020 11:02,1007199,1
45152,50,0,1,1,1,9/21/2020,65152,120,final,9/17/2020 11:04,1007200,1
45160,14,1,1,0,1,9/21/2020,65160,120,final,9/17/2020 11:06,1007201,1
45171,191,0,1,1,1,9/21/2020,65171,120,final,9/17/2020 11:08,1007202,1
45180,103,1,1,0,1,9/21/2020,65180,120,final,9/17/2020 11:10,1007203,1
45054,185,1,1,1,1,9/21/2020,65054,120,final,9/17/2020 11:12,1007204,1
45091,71,1,1,1,1,9/21/2020,65091,120,final,9/17/2020 11:14,1007205,1
45157,13,1,1,1,1,9/21/2020,65157,120,final,9/17/2020 11:16,1007206,1
45161,85,1,1,1,1,9/21/2020,65161,120,final,9/17/2020 11:18,1007207,1
45088,193,0,1,0,0,9/21/2020,65088,120,final,9/18/2020 8:00,1007208,1
45123,122,0,1,0,0,9/21/2020,65123,120,final,9/18/2020 8:02,1007209,1
45126,30,0,1,0,0,9/21/2020,65126,120,final,9/18/2020 8:04,1007210,1
45128,69,0,1,0,0,9/21/2020,65128,120,final,9/18/2020 8:06,1007211,1
45165,89,0,1,0,0,9/21/2020,65165,120,final,9/18/2020 8:08,1007212,1
45166,187,1,0,0,0,9/21/2020,65166,120,final,9/18/2020 8:10,1007213,1
45169,38,0,1,0,0,9/21/2020,65169,120,final,9/18/2020 8:12,1007214,1
45176,25,0,1,0,0,9/21/2020,65176,120,final,9/18/2020 8:14,1007215,1
45178,146,1,0,0,0,9/21/2020,65178,120,final,9/18/2020 8:16,1007216,1
45182,61,0,1,0,0,9/21/2020,65182,120,final,9/18/2020 8:18,1007217,1
45185,15,0,1,0,0,9/21/2020,65185,120,final,9/18/2020 8:20,1007218,1
45193,93,0,1,0,0,9/22/2020,65193,120,final,9/18/2020 8:22,1007219,1
45200,119,0,1,0,0,9/22/2020,65200,120,final,9/18/2020 8:24,1007220,1
45207,161,0,1,0,0,9/22/2020,65207,120,final,9/18/2020 8:26,1007221,1
45213,51,0,1,0,0,9/22/2020,65213,120,final,9/18/2020 8:28,1007222,1
45216,141,0,1,0,0,9/22/2020,65216,120,final,9/18/2020 8:30,1007223,1
45231,136,1,0,0,0,9/22/2020,65231,120,final,9/18/2020 8:32,1007224,1
45251,155,0,1,0,0,9/22/2020,65251,120,final,9/18/2020 8:34,1007225,1
45253,137,0,1,0,0,9/22/2020,65253,120,final,9/18/2020 8:36,1007226,1
45266,9,0,1,0,0,9/22/2020,65266,120,final,9/18/2020 8:38,1007227,1
45083,162,1,1,0,0,9/21/2020,65083,120,final,9/18/2020 8:40,1007228,1
45101,98,1,0,1,0,9/21/2020,65101,120,final,9/18/2020 8:42,1007229,1
45103,197,0,1,1,0,9/21/2020,65103,120,final,9/18/2020 8:44,1007230,1
45109,72,0,1,0,1,9/21/2020,65109,120,final,9/18/2020 8:46,1007231,1
45112,111,0,1,1,0,9/21/2020,65112,120,final,9/18/2020 8:48,1007232,1
45114,33,1,0,1,0,9/21/2020,65114,120,final,9/18/2020 8:50,1007233,1
45116,55,1,0,0,1,9/21/2020,65116,120,final,9/18/2020 8:52,1007234,1
45130,195,1,1,0,0,9/21/2020,65130,120,final,9/18/2020 8:54,1007235,1
45132,86,0,1,1,0,9/21/2020,65132,120,final,9/18/2020 8:56,1007236,1
45133,75,0,1,1,0,9/21/2020,65133,120,final,9/18/2020 8:58,1007237,1
45136,119,1,0,1,0,9/21/2020,65136,120,final,9/18/2020 9:00,1007238,1
45142,176,1,0,1,0,9/21/2020,65142,120,final,9/18/2020 9:02,1007239,1
45145,25,0,1,0,1,9/21/2020,65145,120,final,9/18/2020 9:04,1007240,1
45146,154,0,1,0,1,9/21/2020,65146,120,final,9/18/2020 9:06,1007241,1
45150,75,0,1,1,0,9/21/2020,65150,120,final,9/18/2020 9:08,1007242,1
45151,72,0,1,1,0,9/21/2020,65151,120,final,9/18/2020 9:10,1007243,1
45158,170,0,1,1,0,9/21/2020,65158,120,final,9/18/2020 9:12,1007244,1
45159,126,1,0,0,1,9/21/2020,65159,120,final,9/18/2020 9:14,1007245,1
45162,97,0,1,1,0,9/21/2020,65162,120,final,9/18/2020 9:16,1007246,1
45163,138,0,1,1,0,9/21/2020,65163,120,final,9/18/2020 9:18,1007247,1
45173,165,0,1,0,1,9/21/2020,65173,120,final,9/18/2020 9:20,1007248,1
45174,39,1,0,1,0,9/21/2020,65174,120,final,9/18/2020 9:22,1007249,1
45175,98,0,1,1,0,9/21/2020,65175,120,final,9/18/2020 9:24,1007250,1
45177,188,0,1,0,1,9/21/2020,65177,120,final,9/18/2020 9:26,1007251,1
45179,38,0,1,0,1,9/21/2020,65179,120,final,9/18/2020 9:28,1007252,1
45181,39,0,1,1,0,9/21/2020,65181,120,final,9/18/2020 9:30,1007253,1
45183,86,0,1,0,1,9/21/2020,65183,120,final,9/18/2020 9:32,1007254,1
45186,25,0,1,0,1,9/21/2020,65186,120,final,9/18/2020 9:34,1007255,1
45187,38,1,1,0,0,9/21/2020,65187,120,final,9/18/2020 9:36,1007256,1
45188,200,0,1,1,0,9/21/2020,65188,120,final,9/18/2020 9:38,1007257,1
45189,103,0,1,1,0,9/21/2020,65189,120,final,9/18/2020 9:40,1007258,1
45190,139,0,1,1,0,9/21/2020,65190,120,final,9/18/2020 9:42,1007259,1
45192,163,0,1,0,1,9/22/2020,65192,120,final,9/18/2020 9:44,1007260,1
45195,111,0,1,1,0,9/22/2020,65195,120,final,9/18/2020 9:46,1007261,1
45197,9,1,1,0,0,9/22/2020,65197,120,final,9/18/2020 9:48,1007262,1
45202,20,1,0,0,1,9/22/2020,65202,120,final,9/18/2020 9:50,1007263,1
45203,33,0,1,0,1,9/22/2020,65203,120,final,9/18/2020 9:52,1007264,1
45206,199,0,1,1,0,9/22/2020,65206,120,final,9/18/2020 9:54,1007265,1
45212,99,0,1,1,0,9/22/2020,65212,120,final,9/18/2020 9:56,1007266,1
45215,150,0,1,0,1,9/22/2020,65215,120,final,9/18/2020 9:58,1007267,1
45217,86,0,1,0,1,9/22/2020,65217,120,final,9/18/2020 10:00,1007268,1
45219,61,0,1,1,0,9/22/2020,65219,120,final,9/18/2020 10:02,1007269,1
45220,33,1,0,0,1,9/22/2020,65220,120,final,9/18/2020 10:04,1007270,1
45223,120,0,1,0,1,9/22/2020,65223,120,final,9/18/2020 10:06,1007271,1
45224,25,0,1,1,0,9/22/2020,65224,120,final,9/18/2020 10:08,1007272,1
45226,43,0,1,1,0,9/22/2020,65226,120,final,9/18/2020 10:10,1007273,1
45232,113,0,1,1,0,9/22/2020,65232,120,final,9/18/2020 10:12,1007274,1
45238,169,0,1,0,1,9/22/2020,65238,120,final,9/18/2020 10:14,1007275,1
45240,40,0,1,0,1,9/22/2020,65240,120,final,9/18/2020 10:16,1007276,1
45245,104,1,0,1,0,9/22/2020,65245,120,final,9/18/2020 10:18,1007277,1
45247,18,1,0,1,0,9/22/2020,65247,120,final,9/18/2020 10:20,1007278,1
45250,68,1,1,0,0,9/22/2020,65250,120,final,9/18/2020 10:22,1007279,1
45252,108,0,1,1,0,9/22/2020,65252,120,final,9/18/2020 10:24,1007280,1
45254,195,0,1,1,0,9/22/2020,65254,120,final,9/18/2020 10:26,1007281,1
45255,194,1,0,0,1,9/22/2020,65255,120,final,9/18/2020 10:28,1007282,1
45256,67,0,1,0,1,9/22/2020,65256,120,final,9/18/2020 10:30,1007283,1
45259,78,1,0,1,0,9/22/2020,65259,120,final,9/18/2020 10:32,1007284,1
45271,149,0,1,1,0,9/22/2020,65271,120,final,9/18/2020 10:34,1007285,1
45288,33,1,0,0,1,9/22/2020,65288,120,final,9/18/2020 10:36,1007286,1
45299,61,1,0,1,0,9/22/2020,65299,120,final,9/18/2020 10:38,1007287,1
45099,128,0,1,1,1,9/21/2020,65099,120,final,9/18/2020 10:40,1007288,1
45106,183,1,1,1,0,9/21/2020,65106,120,final,9/18/2020 10:42,1007289,1
45110,167,1,0,1,1,9/21/2020,65110,120,final,9/18/2020 10:44,1007290,1
45119,81,0,1,1,1,9/21/2020,65119,120,final,9/18/2020 10:46,1007291,1
45122,33,1,0,1,1,9/21/2020,65122,120,final,9/18/2020 10:48,1007292,1
45125,2,1,0,1,1,9/21/2020,65125,120,final,9/18/2020 10:50,1007293,1
45129,180,1,1,0,1,9/21/2020,65129,120,final,9/18/2020 10:52,1007294,1
45131,100,0,1,1,1,9/21/2020,65131,120,final,9/18/2020 10:54,1007295,1
45134,150,1,1,0,1,9/21/2020,65134,120,final,9/18/2020 10:56,1007296,1
45135,120,0,1,1,1,9/21/2020,65135,120,final,9/18/2020 10:58,1007297,1
45144,101,1,0,1,1,9/21/2020,65144,120,final,9/18/2020 11:00,1007298,1
45147,172,1,1,1,0,9/21/2020,65147,120,final,9/18/2020 11:02,1007299,1
45149,196,0,1,1,1,9/21/2020,65149,120,final,9/18/2020 11:04,1007300,1
45156,20,1,0,1,1,9/21/2020,65156,120,final,9/18/2020 11:06,1007301,1
45164,93,1,0,1,1,9/21/2020,65164,120,final,9/18/2020 11:08,1007302,1
45167,23,0,1,1,1,9/21/2020,65167,120,final,9/18/2020 11:10,1007303,1
45170,115,0,1,1,1,9/21/2020,65170,120,final,9/18/2020 11:12,1007304,1
45172,16,0,1,1,1,9/21/2020,65172,120,final,9/18/2020 11:14,1007305,1
45184,179,1,1,1,0,9/21/2020,65184,120,final,9/18/2020 11:16,1007306,1
45191,84,1,0,1,1,9/21/2020,65191,120,final,9/18/2020 11:18,1007307,1
45194,63,0,1,1,1,9/22/2020,65194,120,final,9/18/2020 11:20,1007308,1
45196,148,0,1,1,1,9/22/2020,65196,120,final,9/18/2020 11:22,1007309,1
45198,40,0,1,1,1,9/22/2020,65198,120,final,9/18/2020 11:24,1007310,1
45199,96,1,0,1,1,9/22/2020,65199,120,final,9/18/2020 11:26,1007311,1
45205,22,1,1,1,0,9/22/2020,65205,120,final,9/18/2020 11:28,1007312,1
45209,74,1,0,1,1,9/22/2020,65209,120,final,9/18/2020 11:30,1007313,1
45214,56,0,1,1,1,9/22/2020,65214,120,final,9/18/2020 11:32,1007314,1
45222,152,1,0,1,1,9/22/2020,65222,120,final,9/18/2020 11:34,1007315,1
45225,20,1,1,1,0,9/22/2020,65225,120,final,9/18/2020 11:36,1007316,1
45229,9,1,0,1,1,9/22/2020,65229,120,final,9/18/2020 11:38,1007317,1
45230,96,1,1,0,1,9/22/2020,65230,120,final,9/18/2020 11:40,1007318,1
45234,99,0,1,1,1,9/22/2020,65234,120,final,9/18/2020 11:42,1007319,1
45236,36,1,0,1,1,9/22/2020,65236,120,final,9/18/2020 11:44,1007320,1
45239,149,0,1,1,1,9/22/2020,65239,120,final,9/18/2020 11:46,1007321,1
45243,77,1,1,0,1,9/22/2020,65243,120,final,9/18/2020 11:48,1007322,1
45244,53,1,1,0,1,9/22/2020,65244,120,final,9/18/2020 11:50,1007323,1
45272,189,1,1,0,1,9/22/2020,65272,120,final,9/18/2020 11:52,1007324,1
45281,159,1,0,1,1,9/22/2020,65281,120,final,9/18/2020 11:54,1007325,1
45079,1,1,1,1,1,9/21/2020,65079,120,final,9/18/2020 11:56,1007326,1
45113,138,1,1,1,1,9/21/2020,65113,120,final,9/18/2020 11:58,1007327,1
45154,164,1,1,1,1,9/21/2020,65154,120,final,9/18/2020 12:00,1007328,1
45168,140,1,1,1,1,9/21/2020,65168,120,final,9/18/2020 12:02,1007329,1
45204,83,1,1,1,1,9/22/2020,65204,120,final,9/18/2020 12:04,1007330,1
45208,100,1,1,1,1,9/22/2020,65208,120,final,9/18/2020 12:06,1007331,1
45211,110,1,1,1,1,9/22/2020,65211,120,final,9/18/2020 12:08,1007332,1
45218,139,1,1,1,1,9/22/2020,65218,120,final,9/18/2020 12:10,1007333,1
45242,23,1,1,1,1,9/22/2020,65242,120,final,9/18/2020 12:12,1007334,1
45264,172,1,1,1,1,9/22/2020,65264,120,final,9/18/2020 12:14,1007335,1
45249,182,0,1,0,0,9/22/2020,65249,120,final,9/21/2020 8:00,1007336,1
45258,34,0,1,0,0,9/22/2020,65258,120,final,9/21/2020 8:02,1007337,1
45260,9,0,1,0,0,9/22/2020,65260,120,final,9/21/2020 8:04,1007338,1
45262,159,1,0,0,0,9/22/2020,65262,120,final,9/21/2020 8:06,1007339,1
45267,125,1,0,0,0,9/22/2020,65267,120,final,9/21/2020 8:08,1007340,1
45283,137,1,0,0,0,9/22/2020,65283,120,final,9/21/2020 8:10,1007341,1
45285,55,0,1,0,0,9/22/2020,65285,120,final,9/21/2020 8:12,1007342,1
45290,145,0,1,0,0,9/22/2020,65290,120,final,9/21/2020 8:14,1007343,1
45300,19,0,1,0,0,9/22/2020,65300,120,final,9/21/2020 8:16,1007344,1
45304,185,0,1,0,0,9/22/2020,65304,120,final,9/21/2020 8:18,1007345,1
45305,118,1,0,0,0,9/22/2020,65305,120,final,9/21/2020 8:20,1007346,1
45309,187,0,1,0,0,9/22/2020,65309,120,final,9/21/2020 8:22,1007347,1
45310,89,1,0,0,0,9/22/2020,65310,120,final,9/21/2020 8:24,1007348,1
45312,26,1,0,0,0,9/22/2020,65312,120,final,9/21/2020 8:26,1007349,1
45314,7,0,1,0,0,9/23/2020,65314,120,final,9/21/2020 8:28,1007350,1
45317,68,0,1,0,0,9/23/2020,65317,120,final,9/21/2020 8:30,1007351,1
45319,104,1,0,0,0,9/23/2020,65319,120,final,9/21/2020 8:32,1007352,1
45326,14,0,1,0,0,9/23/2020,65326,120,final,9/21/2020 8:34,1007353,1
45329,35,0,1,0,0,9/23/2020,65329,120,final,9/21/2020 8:36,1007354,1
45333,187,0,1,0,0,9/23/2020,65333,120,final,9/21/2020 8:38,1007355,1
45340,41,1,0,0,0,9/23/2020,65340,120,final,9/21/2020 8:40,1007356,1
45346,173,1,0,0,0,9/23/2020,65346,120,final,9/21/2020 8:42,1007357,1
45354,106,0,1,0,0,9/23/2020,65354,120,final,9/21/2020 8:44,1007358,1
45359,86,0,1,0,0,9/23/2020,65359,120,final,9/21/2020 8:46,1007359,1
45360,66,0,1,0,0,9/23/2020,65360,120,final,9/21/2020 8:48,1007360,1
45364,114,1,0,0,0,9/23/2020,65364,120,final,9/21/2020 8:50,1007361,1
45367,1,1,0,0,0,9/23/2020,65367,120,final,9/21/2020 8:52,1007362,1
45370,119,0,1,0,0,9/23/2020,65370,120,final,9/21/2020 8:54,1007363,1
45383,2,0,1,0,0,9/23/2020,65383,120,final,9/21/2020 8:56,1007364,1
45388,176,0,1,0,0,9/23/2020,65388,120,final,9/21/2020 8:58,1007365,1
45398,188,0,1,0,0,9/23/2020,65398,120,final,9/21/2020 9:00,1007366,1
45400,153,0,1,0,0,9/23/2020,65400,120,final,9/21/2020 9:02,1007367,1
45210,118,0,1,1,0,9/22/2020,65210,120,final,9/21/2020 9:04,1007368,1
45227,36,0,1,0,1,9/22/2020,65227,120,final,9/21/2020 9:06,1007369,1
45228,11,1,1,0,0,9/22/2020,65228,120,final,9/21/2020 9:08,1007370,1
45233,168,0,1,1,0,9/22/2020,65233,120,final,9/21/2020 9:10,1007371,1
45237,97,0,1,1,0,9/22/2020,65237,120,final,9/21/2020 9:12,1007372,1
45241,117,1,0,0,1,9/22/2020,65241,120,final,9/21/2020 9:14,1007373,1
45257,170,1,1,0,0,9/22/2020,65257,120,final,9/21/2020 9:16,1007374,1
45265,157,0,1,0,1,9/22/2020,65265,120,final,9/21/2020 9:18,1007375,1
45269,121,0,1,1,0,9/22/2020,65269,120,final,9/21/2020 9:20,1007376,1
45273,20,1,0,0,1,9/22/2020,65273,120,final,9/21/2020 9:22,1007377,1
45277,170,0,1,0,1,9/22/2020,65277,120,final,9/21/2020 9:24,1007378,1
45280,199,0,1,1,0,9/22/2020,65280,120,final,9/21/2020 9:26,1007379,1
45284,122,1,0,0,1,9/22/2020,65284,120,final,9/21/2020 9:28,1007380,1
45291,15,1,0,0,1,9/22/2020,65291,120,final,9/21/2020 9:30,1007381,1
45292,34,0,1,1,0,9/22/2020,65292,120,final,9/21/2020 9:32,1007382,1
45293,33,1,1,0,0,9/22/2020,65293,120,final,9/21/2020 9:34,1007383,1
45294,47,0,1,0,1,9/22/2020,65294,120,final,9/21/2020 9:36,1007384,1
45295,108,1,1,0,0,9/22/2020,65295,120,final,9/21/2020 9:38,1007385,1
45296,92,0,1,1,0,9/22/2020,65296,120,final,9/21/2020 9:40,1007386,1
45297,55,1,0,1,0,9/22/2020,65297,120,final,9/21/2020 9:42,1007387,1
45298,140,0,1,1,0,9/22/2020,65298,120,final,9/21/2020 9:44,1007388,1
45303,15,0,1,0,1,9/22/2020,65303,120,final,9/21/2020 9:46,1007389,1
45306,89,1,0,1,0,9/22/2020,65306,120,final,9/21/2020 9:48,1007390,1
45307,107,0,1,0,1,9/22/2020,65307,120,final,9/21/2020 9:50,1007391,1
45308,19,0,1,1,0,9/22/2020,65308,120,final,9/21/2020 9:52,1007392,1
45311,98,0,1,1,0,9/22/2020,65311,120,final,9/21/2020 9:54,1007393,1
45316,171,0,1,1,0,9/23/2020,65316,120,final,9/21/2020 9:56,1007394,1
45318,170,0,1,0,1,9/23/2020,65318,120,final,9/21/2020 9:58,1007395,1
45325,92,0,1,1,0,9/23/2020,65325,120,final,9/21/2020 10:00,1007396,1
45327,65,0,1,0,1,9/23/2020,65327,120,final,9/21/2020 10:02,1007397,1
45328,141,0,1,0,1,9/23/2020,65328,120,final,9/21/2020 10:04,1007398,1
45330,190,1,0,1,0,9/23/2020,65330,120,final,9/21/2020 10:06,1007399,1
45332,5,0,1,0,1,9/23/2020,65332,120,final,9/21/2020 10:08,1007400,1
45336,44,0,1,1,0,9/23/2020,65336,120,final,9/21/2020 10:10,1007401,1
45338,54,0,1,0,1,9/23/2020,65338,120,final,9/21/2020 10:12,1007402,1
45342,13,0,1,0,1,9/23/2020,65342,120,final,9/21/2020 10:14,1007403,1
45344,48,1,0,0,1,9/23/2020,65344,120,final,9/21/2020 10:16,1007404,1
45348,117,0,1,0,1,9/23/2020,65348,120,final,9/21/2020 10:18,1007405,1
45351,16,1,0,1,0,9/23/2020,65351,120,final,9/21/2020 10:20,1007406,1
45363,150,0,1,1,0,9/23/2020,65363,120,final,9/21/2020 10:22,1007407,1
45366,137,0,1,1,0,9/23/2020,65366,120,final,9/21/2020 10:24,1007408,1
45369,158,0,1,1,0,9/23/2020,65369,120,final,9/21/2020 10:26,1007409,1
45371,156,0,1,0,1,9/23/2020,65371,120,final,9/21/2020 10:28,1007410,1
45375,56,0,1,1,0,9/23/2020,65375,120,final,9/21/2020 10:30,1007411,1
45376,98,1,1,0,0,9/23/2020,65376,120,final,9/21/2020 10:32,1007412,1
45380,145,0,1,1,0,9/23/2020,65380,120,final,9/21/2020 10:34,1007413,1
45384,82,1,0,0,1,9/23/2020,65384,120,final,9/21/2020 10:36,1007414,1
45389,74,0,1,1,0,9/23/2020,65389,120,final,9/21/2020 10:38,1007415,1
45391,28,1,0,0,1,9/23/2020,65391,120,final,9/21/2020 10:40,1007416,1
45417,15,0,1,0,1,9/23/2020,65417,120,final,9/21/2020 10:42,1007417,1
45201,143,1,1,0,1,9/22/2020,65201,120,final,9/21/2020 10:44,1007418,1
45221,16,0,1,1,1,9/22/2020,65221,120,final,9/21/2020 10:46,1007419,1
45235,36,1,1,0,1,9/22/2020,65235,120,final,9/21/2020 10:48,1007420,1
45246,127,0,1,1,1,9/22/2020,65246,120,final,9/21/2020 10:50,1007421,1
45248,57,1,1,1,0,9/22/2020,65248,120,final,9/21/2020 10:52,1007422,1
45261,131,0,1,1,1,9/22/2020,65261,120,final,9/21/2020 10:54,1007423,1
45263,134,0,1,1,1,9/22/2020,65263,120,final,9/21/2020 10:56,1007424,1
45268,118,0,1,1,1,9/22/2020,65268,120,final,9/21/2020 10:58,1007425,1
45270,33,1,1,1,0,9/22/2020,65270,120,final,9/21/2020 11:00,1007426,1
45274,90,1,1,1,0,9/22/2020,65274,120,final,9/21/2020 11:02,1007427,1
45275,65,0,1,1,1,9/22/2020,65275,120,final,9/21/2020 11:04,1007428,1
45276,41,1,0,1,1,9/22/2020,65276,120,final,9/21/2020 11:06,1007429,1
45278,84,1,0,1,1,9/22/2020,65278,120,final,9/21/2020 11:08,1007430,1
45282,6,1,1,0,1,9/22/2020,65282,120,final,9/21/2020 11:10,1007431,1
45286,124,1,1,0,1,9/22/2020,65286,120,final,9/21/2020 11:12,1007432,1
45287,129,1,0,1,1,9/22/2020,65287,120,final,9/21/2020 11:14,1007433,1
45289,150,1,1,1,0,9/22/2020,65289,120,final,9/21/2020 11:16,1007434,1
45302,161,1,0,1,1,9/22/2020,65302,120,final,9/21/2020 11:18,1007435,1
45313,79,0,1,1,1,9/23/2020,65313,120,final,9/21/2020 11:20,1007436,1
45315,140,1,0,1,1,9/23/2020,65315,120,final,9/21/2020 11:22,1007437,1
45321,193,0,1,1,1,9/23/2020,65321,120,final,9/21/2020 11:24,1007438,1
45323,149,0,1,1,1,9/23/2020,65323,120,final,9/21/2020 11:26,1007439,1
45324,33,0,1,1,1,9/23/2020,65324,120,final,9/21/2020 11:28,1007440,1
45335,138,0,1,1,1,9/23/2020,65335,120,final,9/21/2020 11:30,1007441,1
45343,139,1,0,1,1,9/23/2020,65343,120,final,9/21/2020 11:32,1007442,1
45345,163,1,1,1,0,9/23/2020,65345,120,final,9/21/2020 11:34,1007443,1
45350,174,0,1,1,1,9/23/2020,65350,120,final,9/21/2020 11:36,1007444,1
45353,4,1,1,1,0,9/23/2020,65353,120,final,9/21/2020 11:38,1007445,1
45355,106,1,1,1,0,9/23/2020,65355,120,final,9/21/2020 11:40,1007446,1
45357,112,0,1,1,1,9/23/2020,65357,120,final,9/21/2020 11:42,1007447,1
45358,196,0,1,1,1,9/23/2020,65358,120,final,9/21/2020 11:44,1007448,1
45362,147,1,1,0,1,9/23/2020,65362,120,final,9/21/2020 11:46,1007449,1
45395,169,0,1,1,1,9/23/2020,65395,120,final,9/21/2020 11:48,1007450,1
45279,75,1,1,1,1,9/22/2020,65279,120,final,9/21/2020 11:50,1007451,1
45301,140,1,1,1,1,9/22/2020,65301,120,final,9/21/2020 11:52,1007452,1
45331,17,1,1,1,1,9/23/2020,65331,120,final,9/21/2020 11:54,1007453,1
45411,86,1,1,1,1,9/23/2020,65411,120,final,9/21/2020 11:56,1007454,1
45320,83,1,0,0,0,9/23/2020,65320,120,final,9/22/2020 8:00,1007455,1
45341,181,0,1,0,0,9/23/2020,65341,120,final,9/22/2020 8:02,1007456,1
45349,24,0,1,0,0,9/23/2020,65349,120,final,9/22/2020 8:04,1007457,1
45372,50,0,1,0,0,9/23/2020,65372,120,final,9/22/2020 8:06,1007458,1
45382,2,0,1,0,0,9/23/2020,65382,120,final,9/22/2020 8:08,1007459,1
45386,126,0,1,0,0,9/23/2020,65386,120,final,9/22/2020 8:10,1007460,1
45407,95,1,0,0,0,9/23/2020,65407,120,final,9/22/2020 8:12,1007461,1
45408,56,1,0,0,0,9/23/2020,65408,120,final,9/22/2020 8:14,1007462,1
45414,106,0,1,0,0,9/23/2020,65414,120,final,9/22/2020 8:16,1007463,1
45421,72,0,1,0,0,9/23/2020,65421,120,final,9/22/2020 8:18,1007464,1
45422,141,0,1,0,0,9/23/2020,65422,120,final,9/22/2020 8:20,1007465,1
45424,167,0,1,0,0,9/23/2020,65424,120,final,9/22/2020 8:22,1007466,1
45429,108,0,1,0,0,9/24/2020,65429,120,final,9/22/2020 8:24,1007467,1
45439,104,0,1,0,0,9/24/2020,65439,120,final,9/22/2020 8:26,1007468,1
45441,95,0,1,0,0,9/24/2020,65441,120,final,9/22/2020 8:28,1007469,1
45444,15,0,1,0,0,9/24/2020,65444,120,final,9/22/2020 8:30,1007470,1
45448,152,0,1,0,0,9/24/2020,65448,120,final,9/22/2020 8:32,1007471,1
45451,81,1,0,0,0,9/24/2020,65451,120,final,9/22/2020 8:34,1007472,1
45453,101,0,1,0,0,9/24/2020,65453,120,final,9/22/2020 8:36,1007473,1
45456,93,0,1,0,0,9/24/2020,65456,120,final,9/22/2020 8:38,1007474,1
45464,175,0,1,0,0,9/24/2020,65464,120,final,9/22/2020 8:40,1007475,1
45469,139,0,1,0,0,9/24/2020,65469,120,final,9/22/2020 8:42,1007476,1
45471,19,0,1,0,0,9/24/2020,65471,120,final,9/22/2020 8:44,1007477,1
45477,181,0,1,0,0,9/24/2020,65477,120,final,9/22/2020 8:46,1007478,1
45487,125,0,1,0,0,9/24/2020,65487,120,final,9/22/2020 8:48,1007479,1
45490,162,0,1,0,0,9/24/2020,65490,120,final,9/22/2020 8:50,1007480,1
45493,51,0,1,0,0,9/24/2020,65493,120,final,9/22/2020 8:52,1007481,1
45496,33,1,0,0,0,9/24/2020,65496,120,final,9/22/2020 8:54,1007482,1
45500,197,0,1,0,0,9/24/2020,65500,120,final,9/22/2020 8:56,1007483,1
45503,107,1,0,0,0,9/24/2020,65503,120,final,9/22/2020 8:58,1007484,1
45508,193,1,0,0,0,9/24/2020,65508,120,final,9/22/2020 9:00,1007485,1
45515,104,0,1,0,0,9/24/2020,65515,120,final,9/22/2020 9:02,1007486,1
45519,107,0,1,0,0,9/24/2020,65519,120,final,9/22/2020 9:04,1007487,1
45520,162,0,1,0,0,9/24/2020,65520,120,final,9/22/2020 9:06,1007488,1
45527,133,0,1,0,0,9/25/2020,65527,120,final,9/22/2020 9:08,1007489,1
45529,62,0,1,0,0,9/25/2020,65529,120,final,9/22/2020 9:10,1007490,1
